task,embedding,kernel,R,R2,kendalltau,log_loss,SE
log_GFP,X_random_1_6.pkl,Matern5/2,0.301479037287,0.0896230348206,0.198261247555,341.817143671,1.38282495517
log_GFP,X_random_1_7.pkl,Matern5/2,0.288981693115,0.0819523866105,0.190523799174,343.087411755,1.39447635253
log_GFP,X_P450_data_5_2.pkl,Matern5/2,-0.360747269127,-0.0171328313173,-0.234253423169,352.501768999,1.5449827002
log_GFP,X_P450_all_2_3.pkl,Matern5/2,0.527283947826,0.27603432297,0.354662029993,314.869892732,1.0996739188
log_GFP,X_random_3_5.pkl,Matern5/2,0.65107342356,0.417696369378,0.462986307324,295.114996286,0.884495129719
log_GFP,X_random_5_3.pkl,Matern5/2,0.539378274233,0.289705998863,0.365007607042,316.481623496,1.0789072086
log_GFP,X_P450_all_4_5.pkl,Matern5/2,0.377643379037,0.1420275809,0.267463594871,335.481314624,1.30322461723
log_GFP,X_P450_data_1_6.pkl,Matern5/2,0.417922922303,0.174266643444,0.285372745055,333.230999106,1.25425481469
log_GFP,X_P450_data_3_4.pkl,Matern5/2,0.344070479004,0.117247070658,0.251467072376,344.708007938,1.34086518731
log_GFP,X_P450_data_4_5.pkl,Matern5/2,0.440266752886,0.193499510459,0.306846337753,330.114597684,1.2250408852
log_GFP,X_P450_all_1_6.pkl,Matern5/2,0.42284823413,0.176509872111,0.296239947837,336.348147753,1.25084744313
log_GFP,X_P450_all_3_4.pkl,Matern5/2,0.436527365134,0.187042669752,0.295109758748,326.000080132,1.23484855917
log_GFP,X_random_2_2.pkl,Matern5/2,0.585974249094,0.341928638931,0.408563355792,307.273668801,0.999583178369
log_GFP,X_random_4_4.pkl,Matern5/2,0.610222160822,0.369057871538,0.429776135623,305.23764548,0.958374996155
log_GFP,X_P450_all_5_2.pkl,Matern5/2,-0.360747269127,-0.0171328313173,-0.234253423169,352.501768999,1.5449827002
log_GFP,X_P450_data_2_3.pkl,Matern5/2,0.575301040736,0.329660005474,0.402825472723,309.617103565,1.01821872514
log_GFP,X_P450_data_2_2.pkl,Matern5/2,0.606200491463,0.363535301141,0.421430123886,302.497993546,0.966763552164
log_GFP,X_P450_all_5_3.pkl,Matern5/2,-0.360747269127,-0.0171328313173,-0.234253423169,352.501768999,1.5449827002
