task,embedding,kernel,R,R2,kendalltau,log_loss,SE
T50,X_P450_data_1_2.pkl,Matern5/2,0.739107611303,0.54600551776,0.546297645831,672.807327546,15.046136538
T50,X_P450_all_4_1.pkl,Matern5/2,0.0641539094581,-0.00395681968671,0.0966320272431,768.126291554,33.2728083229
T50,X_random_5_7.pkl,Matern5/2,0.917899279326,0.842285957057,0.749328068907,538.373588575,5.2269071914
T50,X_random_3_1.pkl,Matern5/2,0.909816477603,0.823825301243,0.723605379804,547.151024847,5.83872420422
T50,X_P450_all_2_7.pkl,Matern5/2,0.673055628724,0.450860471393,0.482747472754,693.390051806,18.1994025237
T50,X_P450_data_5_6.pkl,Matern5/2,0.717435635362,0.513274639589,0.519061857369,672.640234419,16.1308925895
T50,X_random_1_3.pkl,Matern5/2,0.708928627927,0.501602848786,0.491688514421,685.336085286,16.5177152601
T50,X_random_1_2.pkl,Matern5/2,0.706260551417,0.49840159766,0.506338067305,684.217505437,16.6238100772
T50,X_P450_data_5_7.pkl,Matern5/2,0.743672531738,0.548069385606,0.534949400639,666.182456127,14.9777365053
T50,X_P450_all_2_6.pkl,Matern5/2,0.617219627662,0.378064550883,0.424011706729,709.686761474,20.6119810951
T50,X_random_5_6.pkl,Matern5/2,0.906639195554,0.821549791908,0.72525603365,554.335354097,5.91413838982
T50,X_P450_data_1_3.pkl,Matern5/2,0.743797527345,0.552875640573,0.535155732369,670.252419204,14.8184491763
T50,X_P450_data_3_1.pkl,Matern5/2,0.578674098281,0.330062634227,0.421810834934,716.033268749,22.2028449059
T50,X_P450_data_3_3.pkl,Matern5/2,0.709805061595,0.501691401269,0.514041118587,681.822560702,16.5147804827
T50,X_P450_data_1_1.pkl,Matern5/2,0.708479825291,0.501669095341,0.494508381408,684.700671475,16.5155197385
T50,X_random_5_4.pkl,Matern5/2,0.911414139998,0.830428484883,0.72773201442,549.200109668,5.61988365323
T50,X_P450_all_4_2.pkl,Matern5/2,-0.0847430488775,-0.0273748452612,0.00247598076922,770.669670844,34.0489208618
T50,X_P450_all_2_4.pkl,Matern5/2,0.686747006919,0.467994391614,0.50124855128,692.146853768,17.6315557477
T50,X_random_3_2.pkl,Matern5/2,0.900733197135,0.808582408213,0.713770233971,559.171614865,6.343899176
T50,X_P450_data_5_5.pkl,Matern5/2,0.704979626761,0.49436751248,0.519749629805,683.071873774,16.7575064079
T50,X_random_1_1.pkl,Matern5/2,0.662937389582,0.439263090034,0.466034602562,696.046140554,18.5837591409
T50,X_P450_data_5_4.pkl,Matern5/2,0.652944708431,0.423214972574,0.468716915062,695.794118011,19.1156205972
T50,X_random_3_3.pkl,Matern5/2,0.919477953588,0.84332485142,0.739974363779,534.60856907,5.19247649445
T50,X_P450_all_2_5.pkl,Matern5/2,0.666375044623,0.442251656137,0.465965825318,697.235076445,18.4847130613
T50,X_P450_all_4_3.pkl,Matern5/2,0.162247028737,0.02377047166,0.11362000641,762.381244878,32.3538795083
T50,X_random_5_5.pkl,Matern5/2,0.915201983841,0.837165372521,0.728419786856,543.608372272,5.39661192813
T50,X_P450_data_3_2.pkl,Matern5/2,0.698440066414,0.485050551225,0.499047679485,685.744212108,17.0662860883
T50,X_P450_data_3_6.pkl,Matern5/2,0.684934369069,0.464324909415,0.483228913459,695.805840028,17.7531685257
T50,X_P450_data_1_4.pkl,Matern5/2,0.740544751421,0.548224971284,0.530822766023,673.671048758,14.9725801357
T50,X_random_5_1.pkl,Matern5/2,0.922185536753,0.849953954097,0.73770471474,529.585275663,4.97277694323
T50,X_P450_all_4_7.pkl,Matern5/2,0.371178324285,0.137207399613,0.249936503204,749.178058769,28.59438997
T50,X_P450_all_2_1.pkl,Matern5/2,0.659348106315,0.43418184029,0.476763852562,700.609790415,18.7521602568
T50,X_random_3_7.pkl,Matern5/2,0.921272623949,0.846957585049,0.741762572112,532.177806346,5.07208162551
T50,X_random_1_5.pkl,Matern5/2,0.677263630645,0.458505785032,0.455305352562,694.699900846,17.9460240414
T50,X_random_1_4.pkl,Matern5/2,0.663099524897,0.438663439315,0.481303150639,699.891197195,18.6036325687
T50,X_P450_data_5_1.pkl,Matern5/2,0.632689145626,0.388382961997,0.442031344549,710.841914358,20.2700116912
T50,X_random_3_6.pkl,Matern5/2,0.926981037644,0.85794264467,0.752698153843,528.624939538,4.70801837497
T50,X_P450_all_4_6.pkl,Matern5/2,0.440017492691,0.19354187332,0.297599133011,740.944463751,26.7273712806
T50,X_P450_data_1_5.pkl,Matern5/2,0.725942880124,0.525935338758,0.518442862177,678.953704733,15.7112958415
T50,X_P450_data_3_7.pkl,Matern5/2,0.702262613065,0.490040849044,0.508607716344,687.641366879,16.9008992713
T50,X_P450_data_3_5.pkl,Matern5/2,0.680463141388,0.459400004665,0.4924450641,696.589543535,17.916388107
T50,X_P450_data_1_7.pkl,Matern5/2,0.759506229222,0.576061126668,0.550630612177,665.0641673,14.0500433847
T50,X_P450_all_4_4.pkl,Matern5/2,0.290856456122,0.0825285185025,0.20867015705,755.141187468,30.4065395513
T50,X_random_5_2.pkl,Matern5/2,0.918406204185,0.843073078888,0.734953624997,538.386748531,5.2008206573
T50,X_random_3_4.pkl,Matern5/2,0.919941672678,0.844660282246,0.73942414583,533.755665902,5.1482180831
T50,X_P450_all_2_2.pkl,Matern5/2,0.73632413368,0.541344595556,0.541964679485,674.347586401,15.2006072961
T50,X_P450_data_5_3.pkl,Matern5/2,0.696385118143,0.481905118731,0.505375185895,684.508024031,17.1705309825
